ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_03501116,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rapid_transit_system rdfs:subClassOf :public_transit_system ;
    :has_definition ""A public transit system which is owned by a government or other form of public representation.""@en ;
    :has_exact_synonym ""MRT""@en,
        ""mass rapid transit""@en,
        ""metro""@en ;
    :has_narrow_synonym ""heavy rail""@en,
        ""light rail""@en,
        ""medium-capacity rail""@en .

","A rapid transit system is a type of public transit system that is defined as a public transit system owned by a government or other form of public representation. It is exactly synonymous with MRT, mass rapid transit, and metro. Additionally, it has narrow synonyms including heavy rail, light rail, and medium-capacity rail.",8,True
envo,http://purl.obolibrary.org/obo/ENVO_03501117,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:transport_hub rdfs:subClassOf :human_construction ;
    :has_definition ""A place where passengers and cargo are exchanged between vehicles or/and between transport modes.""@en ;
    :has_exact_synonym ""transport interchange""@en .

",A transport hub is a type of human construction defined as a place where passengers and cargo are exchanged between vehicles or/and between transport modes. It is also exactly synonymous with the term transport interchange.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501118,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:public_transport_hub rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :public_infrastructure ],
        :transport_hub ;
    :has_definition ""A transport hub which is part of public infrastructure.""@en ;
    :has_exact_synonym ""public transport interchange""@en .

","A public transport hub is a type of transport hub and also falls under the category of something that is at least part of some public infrastructure. It is defined as a transport hub which is part of public infrastructure. Additionally, it has an exact synonym: public transport interchange.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03501119,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:agricultural_experimental_station rdfs:subClassOf :research_station ;
    :has_definition ""A research station in which food production and/or agribusinness research is performed.""@en ;
    :has_exact_synonym ""AES""@en,
        ""ARS""@en,
        ""agricultural research station""@en,
        ""research farm""@en .

","An agricultural experimental station is a type of research station defined as a research station where food production and/or agribusiness research is performed. It has several exact synonyms, including AES, ARS, agricultural research station, and research farm.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_03501120,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:dairy_farm rdfs:subClassOf :farm ;
    :has_definition ""A farm which produces milk or products derived from milk.""@en .

",A dairy farm is a type of farm that is defined as a farm which produces milk or products derived from milk.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501121,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:building_corridor rdfs:subClassOf :building_part ;
    :has_broad_synonym ""hall""@en,
        ""passage""@en ;
    :has_definition ""A building part which is a narrow hall or passage in a building with rooms leading off it.""@en ;
    :has_exact_synonym ""hallway""@en .

","A building corridor is a type of building part characterized as a narrow hall or passage in a building with rooms leading off it. It is broadly synonymous with both hall and passage and has an exact synonym, hallway.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501122,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:airport rdfs:subClassOf :human_construction ;
    :has_broad_synonym ""aerodrome""@en,
        ""airdrome""@en ;
    :has_definition ""A human construction with extended facilities from which aircraft flight operations take place.""@en .

",An airport is a type of human construction defined as a human construction with extended facilities from which aircraft flight operations take place. It has broad synonyms such as aerodrome and airdrome.,4,True
envo,http://purl.obolibrary.org/obo/ENVO_03501123,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:airport_terminal rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :airport ],
        :industrial_building ;
    :has_definition ""An industrial building in an airport where passengers transfer between facilities and vehicles.""@en .

",An airport terminal is a type of industrial building and also a type of entity that constitutes at least part of an airport. It is defined as an industrial building in an airport where passengers transfer between facilities and vehicles.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501124,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:airport_concourse rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :airport_terminal ],
        :industrial_building ;
    :has_definition ""An industrial building which provides travelers with access to airplanes.""@en .

",An airport concourse is a type of industrial building and is part of some airport terminal. It is defined as an industrial building that provides travelers with access to airplanes.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501125,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:airport_transit_lounge rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :airport_terminal ],
        :room ;
    :has_broad_synonym ""transit lounge""@en ;
    :has_definition ""A room in an airport where en-route passengers can wait between flights..""@en ;
    :has_exact_synonym ""airport transit room""@en .

","An airport transit lounge is a type of room that is part of at least some airport terminals. It is defined as a room in an airport where en-route passengers can wait between flights. Furthermore, ""transit lounge"" is considered a broad synonym for an airport transit lounge, while ""airport transit room"" is an exact synonym.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501126,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:church_building rdfs:subClassOf :building ;
    :has_definition ""A building which is primarily used for Christian religious activities.""@en ;
    :has_exact_synonym ""church""@en,
        ""church house""@en .

","A church building is a type of building with the definition being a building which is primarily used for Christian religious activities. Additionally, it has exact synonyms including ""church"" and ""church house.""",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03501127,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:conference_venue rdfs:subClassOf :building ;
    :has_definition ""A building which accomodates conferences.""@en ;
    :has_exact_synonym ""conference center""@en,
        ""conference centre""@en .

","A conference venue is a type of building defined as a building that accommodates conferences. It has the exact synonyms ""conference center"" and ""conference centre.""",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03501128,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:conference_room rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :conference_venue ],
        :room ;
    :has_definition ""A room which accommodates conferences.""@en ;
    :has_exact_synonym ""conference hall""@en,
        ""meeting room""@en .

","A conference room is a type of room and is also considered a part of some conference venues. It is defined as a room which accommodates conferences. Moreover, conference room has exact synonyms, including conference hall and meeting room.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501129,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:educational_facility rdfs:subClassOf :human_construction ;
    :has_definition ""A human construction in which people are educated.""@en .

",An educational facility is a type of human construction that is defined as a human construction in which people are educated.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501130,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:school_building rdfs:subClassOf :educational_facility ;
    :has_broad_synonym ""school""@en ;
    :has_definition ""An institutional building in which students are educated.""@en .

","A school building is a type of educational facility and has the definition of being an institutional building in which students are educated. Additionally, ""school"" is considered a broad synonym for a school building.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501131,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:university_building rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :university_campus ],
        :institutional_building ;
    :has_definition ""An institutional building in which university services are performed.""@en ;
    :has_exact_synonym ""campus building""@en,
        ""university college building""@en .

","A university building is a type of institutional building and is also considered a part of some university campus. It is defined as an institutional building in which university services are performed. Moreover, a university building is exactly synonymous with a campus building and a university college building.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501132,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fire_station rdfs:subClassOf :institutional_building ;
    :has_definition ""An institutional building in which firefighting apparati are stored, and which may include staff living spaces.""@en ;
    :has_exact_synonym ""engine house""@en,
        ""fire hall""@en,
        ""fire house""@en,
        ""firemen's hall""@en .

","A fire station is a type of institutional building which is defined as an institutional building in which firefighting apparatus are stored, and which may include staff living spaces. Additionally, a fire station has several exact synonyms including engine house, fire hall, fire house, and firemen's hall.",6,True
