ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_01000820,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pedosphere rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :lithosphere ],
        [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom :soil ],
        [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :biosphere ],
        [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :hydrosphere ],
        [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :atmosphere ],
        :compound_astronomical_body_part ;
    :has_definition ""An astronomical body part which is composed of soil, subject to soil formation processes, and found on the surface of a lithosphere."" .

","The pedosphere is the part of a planet or other terrestrial body that is composed of soil and subject to soil formation processes. It overlaps with other spheres, including the atmosphere, lithosphere, biosphere, and hydrosphere.",7,True
envo,http://purl.obolibrary.org/obo/ENVO_01000821,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:photosphere rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :star ],
        :astronomical_body_part ;
    :has_definition ""An astronomical body part which is composed of those parts of a star, distal from the star's core, from which light is radiated into space."" .

","photosphere is a type of astronomical body part.
photosphere is a type of something that at least part of some star.
photosphere has definition An astronomical body part which is composed of those parts of a star, distal from the star's core, from which light is radiated into space..",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01000822,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:planetary_photic_zone rdfs:subClassOf :astronomical_body_part ;
    :has_definition ""A planetary part which is exposed, at least periodically, to light."" ;
    :has_related_synonym ""photosphere"" .

","A photic zone, also known as a light zone or photosphere, is an astronomical term that refers to the outermost layer of a planet or moon where light can pass through and reach its surface. This layer is usually located closer to the star than the planet's surface and is responsible for the formation of the planetary atmosphere and the creation of life as we know it.
The photic zone varies in depth depending on the planet's size, distance from its star, and other factors. The term ""planetary photic zone"" specifically refers to this outer layer of a planet or moon that is exposed to light.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01000823,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:illuminated_biosphere_part rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :biosphere ],
        :astronomical_body_part ;
    :has_definition ""An astronomical body part which includes those parts of a biosphere that are, at least periodically, illuminated and in which photosynthesis may occur."" .

","The term ""illuminated biosphere"" refers to a part of an astronomical body, such as a planet or moon, where at least some parts of the biosphere receive sufficient light for photosynthesis to occur. This could potentially support life in those areas.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01000824,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:exorheic_lake rdfs:subClassOf :fresh_water_body,
        :lake ;
    :has_definition ""A lake from which water constantly flows out of under almost all climatic circumstances, maintaining low concentrations of dissolved solid relative to endorheic lakes."" ;
    :has_exact_synonym ""open lake"" .

","An exorheic lake, also known as an open lake, is a type of fresh water body that experiences constant outflow under most climatic conditions. The term ""exorheic"" comes from the Greek word ""exorrein,"" which means ""to flow through."" In contrast to endorheic lakes, which have inflow and outflow points, exorheic lakes allow water to flow continuously in and out of their basins.

Examples of exorheic lakes include the Great Lakes in North America and Lake Victoria in East Africa. These lakes play a significant role in regional hydrology and are often important sources of freshwater for surrounding areas. Exorheic lakes can also be affected by human activities, such as overuse of water resources or pollution, which may impact their ecosystems and the habitats they support.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000825,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:eaves rdfs:subClassOf :building_part ;
    :has_definition ""A part of a building roof which overhangs the face of a wall and, normally, projects beyond the side of a building."" .

","Eaves are an architectural feature that provide shelter and shade to the exterior of a building. They extend beyond the wall's perimeter, creating a visual connection between the roof and the walls. In some cultures, eaves can serve as a space for storage or even living quarters. The eaves' primary function is to protect the building from rainwater and sunlight, improving its overall durability and energy efficiency.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01000826,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:open_eaves rdfs:subClassOf :eaves ;
    :has_definition ""Overhanging eaves where the rafters and underside of the roof are visible from below."" .

","open eaves is a type of eaves.
open eaves has definition Overhanging eaves where the rafters and underside of the roof are visible from below..",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01000827,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:closed_eaves rdfs:subClassOf :eaves ;
    :has_definition ""Eaves in which projecting roof members are not visible, being closed from view by boarding."" .

","Closed eaves are a type of eaves that have boarding on the roof to prevent projecting members from being visible. This type of eaves is also known as ""closed-in"" eaves, where the roof members are covered by boards or other materials. Closed eaves can be found in various architectural styles and can serve both functional and aesthetic purposes. In terms of functionality, closed eaves provide additional insulation and protection for the building's interior, helping to regulate temperature and reduce energy costs. Aesthetically, they can add character and charm to a home or building by creating visual interest through the use of different materials, colors, and patterns. Overall, closed eaves are a practical and stylish addition to any property.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01000828,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:humid_air rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_increased_levels_of ;
            owl:someValuesFrom :water_vapour ],
        [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :increased_humidity ],
        :air ;
    :has_definition ""Air which has increased levels of water vapour."" .

","Humid air is a type of air that has increased levels of water vapor compared to dry air. It is also referred to as ""moist"" or ""saturated"" air. The relative humidity of the air can be measured using a hygrometer, which shows the amount of water vapor in the air relative to the maximum amount that the air can hold at its current temperature and pressure. Humid air is important for plant growth and human comfort, as it helps regulate the temperature and prevent excessive drying out of surfaces.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000829,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_vapour_saturated_air rdfs:subClassOf :humid_air ;
    :has_definition ""Air which has a partial pressure of water vapour equal or near equal to its equilibrium vapor pressure at a given temperature."" ;
    :has_exact_synonym ""water-vapour-saturated air"" ;
    :has_related_synonym ""wet air"" .

","Yes, that is correct. Water vapour saturated air refers to air that has a high concentration of water vapor, but not enough to be considered steam or dew. This type of air is typically found in areas with high humidity, such as tropical and subtropical regions. It is also known as wet air. The term ""water-vapour saturated air"" refers specifically to the condition where the partial pressure of water vapour is equal to or near its equilibrium vapor pressure at a given temperature.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000830,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_based_rainfall rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :raindrop ],
        [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :water_vapour_saturated_air ],
        :hydrological_precipitation_process ;
    :has_broad_synonym ""rain fall"",
        ""rainfall"" ;
    :has_definition ""A hydrological precipitation process in which atmospheric water vapour condenses to form droplets of liquid water massive enough to fall to a planetary surface due to the planet's gravity."" ;
    :has_related_synonym ""rain"" .

","Water based rainfall is a process in which atmospheric water vapor condenses to form droplets of liquid water that are massive enough to fall to the Earth's surface due to gravity. This type of precipitation occurs when moist air rises, cools, and the moisture condenses into raindrops. It can be further classified into two types: convectional and stratiform. Convectional rainfall occurs when warmer air rises and cools rapidly, causing water vapor to condense into droplets. Stratiform rainfall occurs when moist air moves horizontally over a surface, cooling the air and causing the water vapor to condense into droplets.",7,True
